estratificacao,exposicao,contrast,n_extreme,n_ref,mean_extreme,mean_ref,mw_U,mw_p,cliffs_delta,sexo,faixa_etaria,desfecho,cid_grupo,macro_regiao,fdr_bh,bonferroni,sinal_bh_005,sinal_bh_010,sinal_bonf_005
desfecho_cidgrupo,ur_med,P05_vs_P50,606,942,2.31023102310231,2.2229299363057327,290775.5,0.495033326157749,0.01874216084028785,,,obito,I60-I62_hemorragico,,0.9037952842714089,1.0,False,False,False
desfecho_cidgrupo,ur_med,P95_vs_P50,672,942,2.236607142857143,2.2229299363057327,312826.0,0.6600919749712784,-0.011645687999191185,,,obito,I60-I62_hemorragico,,1.0,1.0,False,False,False
desfecho_cidgrupo,ur_med,P05_vs_P50,787,1137,2.918678526048285,2.8003518029903254,446197.5,0.9127382575954138,-0.002708927727283395,,,obito,I64_nao_especificado,,1.0,1.0,False,False,False
desfecho_cidgrupo,ur_med,P95_vs_P50,853,1137,2.5474794841735053,2.8003518029903254,461225.5,0.04192190404411608,-0.04888329358536945,,,obito,I64_nao_especificado,,0.24594183705881434,1.0,False,False,False
desfecho_cidgrupo,ur_med,P05_vs_P50,530,651,3.3377358490566036,3.0629800307219663,172127.5,0.9397901225733621,-0.0022461814914645105,,,internacao,I65-I69_outros,,1.0,1.0,False,False,False
desfecho_cidgrupo,ur_med,P95_vs_P50,501,651,4.0359281437125745,3.0629800307219663,168505.0,0.2729919821819977,0.03329439431429001,,,internacao,I65-I69_outros,,0.6824799554549943,1.0,False,False,False
desfecho_cidgrupo,ur_med,P05_vs_P50,836,1139,1.832535885167464,1.9464442493415277,459117.5,0.13522306703012987,-0.03567407824373769,,,internacao,I60-I62_hemorragico,,0.4917202437459268,1.0,False,False,False
desfecho_cidgrupo,ur_med,P95_vs_P50,744,1139,1.85752688172043,1.9464442493415277,401506.5,0.033092730170390335,-0.05239811379534963,,,internacao,I60-I62_hemorragico,,0.2311238297614563,1.0,False,False,False
desfecho_cidgrupo,ur_med,P05_vs_P50,462,643,1.619047619047619,1.6485225505443235,149547.5,0.8210483960538535,0.006830132024533269,,,internacao,I63_isquemico,,1.0,1.0,False,False,False
desfecho_cidgrupo,ur_med,P95_vs_P50,395,643,1.6,1.6485225505443235,125846.0,0.7742170313312507,-0.009028092210169892,,,internacao,I63_isquemico,,1.0,1.0,False,False,False
desfecho_cidgrupo,ur_med,P05_vs_P50,43,64,1.0465116279069768,1.015625,1418.5,0.35065462259206537,0.030886627906976744,,,obito,I63_isquemico,,0.7453528209686414,1.0,False,False,False
desfecho_cidgrupo,ur_med,P95_vs_P50,36,64,1.0833333333333333,1.015625,1230.0,0.10108479995917273,0.06770833333333333,,,obito,I63_isquemico,,0.4276664613657308,1.0,False,False,False
